name	url	sku	priority
Зеркала напольные	https://www.wildberries.ru/catalog/dom/mebel/zerkala/zerkala-napolnye	0	2
Зеркала для прихожей	https://www.wildberries.ru/catalog/mebel/mebel-dlya-prihozhey/zerkala	0	1
Зеркала для спальни	https://www.wildberries.ru/catalog/dom/mebel/mebel-dlya-spalni/zerkala	0	1
Мебельная фурнитура	https://www.wildberries.ru/catalog/dom/mebel/mebelnaya-furnitura	0	2
Товары для взрослых	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-vzroslyh	0	4
Белье и аксессуары	https://www.wildberries.ru/catalog/zhenshchinam/bele-i-kupalniki/erotik	0	2
Игры и сувениры	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-vzroslyh/igrushki-dlya-vzroslyh	0	1
Интимная косметика	https://www.wildberries.ru/catalog/krasota/intimnaya-kosmetika	0	4
Интимная съедобная косметика	https://www.wildberries.ru/catalog/tovary-dlya-vzroslyh/intimnaya-sedobnaya-kosmetika	0	3
Презервативы и лубриканты	https://www.wildberries.ru/catalog/krasota/intimnaya-kosmetika/kontratseptivy/prezervativy	0	3
Секс игрушки	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-vzroslyh/seks-igrushki	0	1
Бусы и шарики	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-vzroslyh/analnye-busy	0	3
Вибраторы и стимуляторы	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-vzroslyh/vibratory	0	3
Наборы игрушек для взрослых	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-vzroslyh/nabory-igrushek-dlya-vzroslyh	0	4
Насадки и удлинители	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-vzroslyh/nasadki-dlya-straponov	0	1
Помпы и насосы	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-vzroslyh/vauumnye-pompy-erotik	0	4
Секс куклы и мастурбаторы	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-vzroslyh/igrushki-dlya-vzroslyh/seks-kukly	0	1
Спринцовки и эрекционные кольца	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-vzroslyh/analnye-grushi	0	4
Фаллоимитаторы и страпоны	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-vzroslyh/fallomitatory	0	1
Фетиш и БДСМ	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-vzroslyh/fetish-i-bdsm	0	1
Продукты	https://www.wildberries.ru/catalog/pitanie	0	1
Алкоголь	https://www.wildberries.ru/catalog/alkogol	0	1
Вина	https://www.wildberries.ru/catalog/alkogol/vina	0	2
Игристые вина и шампанское	https://www.wildberries.ru/catalog/alkogol/igristye-vina-i-shampanskoe	0	3
Крепкие напитки	https://www.wildberries.ru/catalog/alkogol/krepkie-napitki	0	4
Сидр	https://www.wildberries.ru/catalog/alkogol/sidr	0	4
Вкусные подарки	https://www.wildberries.ru/catalog/produkty/vkusnye-podarki	0	1
Подарочные наборы продуктов	https://www.wildberries.ru/catalog/dlya-doma/vse-dlya-prazdnika/dlya-prazdnika/podarochnye-sladosti	0	4
Чай и кофе	https://www.wildberries.ru/catalog/produkty-pitaniya/chay-kofe	0	3
Горячий шоколад и какао	https://www.wildberries.ru/catalog/pitanie/chay-kofe/goryachiy-shokolad	0	3
Кофе и цикорий	https://www.wildberries.ru/catalog/pitanie/chay-kofe/kofe	0	4
Травяные сборы	https://www.wildberries.ru/catalog/pitanie/chay-kofe/travyanye-sbory	0	4
Чай	https://www.wildberries.ru/catalog/pitanie/chay-kofe/chay	0	1
Сладости и хлебобулочные изделия	https://www.wildberries.ru/catalog/pitanie/sladosti	0	1
Восточные сладости	https://www.wildberries.ru/catalog/produkty/sladosti/vostochnye-sladosti	0	3
Жевательные резинки	https://www.wildberries.ru/catalog/dom-i-dacha/bakaleya/zhevatelnye-rezinki	0	2
Желе, крем-десерты, пудинги	https://www.wildberries.ru/catalog/produkty/sladosti/zhele-krem-deserty-pudingi	0	2
Зефир, мармелад, пастила	https://www.wildberries.ru/catalog/produkty/sladosti/zefir-marmelad-pastila	0	2
Конфеты	https://www.wildberries.ru/catalog/dom-i-dacha/bakaleya/konfety	0	3
Орехи	https://www.wildberries.ru/catalog/produkty/sladosti/orehi	0	2
Пасты	https://www.wildberries.ru/catalog/produkty/sladosti/pasty	0	1
Торты, печенье, вафли, пряники	https://www.wildberries.ru/catalog/produkty/sladosti/pechene-vafli-pryaniki	0	4
Пироги, сдоба, кексы, рулеты	https://www.wildberries.ru/catalog/produkty/sladosti/pirogi-sdoba-keksy-rulety	0	2
Сухари, сушки, крекеры	https://www.wildberries.ru/catalog/produkty/sladosti/suhari-sushki-krekery	0	1
Хлеб, булочки, лепешки	https://www.wildberries.ru/catalog/produkty/sladosti/hleb-bulochki-lepeshki	0	1
Шоколад и шоколадные батончики	https://www.wildberries.ru/catalog/pitanie/sladosti/shokolad-i-shokoladnye-batonchiki	0	1
Бакалея	https://www.wildberries.ru/catalog/pitanie/bakaleya	0	2
Все для выпечки	https://www.wildberries.ru/catalog/produkty/bakaleya/vse-dlya-vypechki	0	3
Готовые блюда	https://www.wildberries.ru/catalog/pitanie/bakaleya/gotovye-blyuda	0	2
Карамель жидкая, сиропы, топпинги	https://www.wildberries.ru/catalog/produkty/bakaleya/karamel-zhidkaya-siropy-toppingi	0	1
Консервация	https://www.wildberries.ru/catalog/produkty/bakaleya/konservatsiya	0	3
Крупы	https://www.wildberries.ru/catalog/produkty/bakaleya/krupy-i-makarony	0	3
Макароны	https://www.wildberries.ru/catalog/produkty/bakaleya/makarony	0	3
Масла, соусы	https://www.wildberries.ru/catalog/produkty/bakaleya/masla-pripravy-sousy	0	2
Мед и прополис	https://www.wildberries.ru/catalog/produkty/bakaleya/med-dzhem-varene	0	1
Орехи, сухофрукты, семечки	https://www.wildberries.ru/catalog/produkty/bakaleya/orehi-suhofrukty-semechki	0	4
Приправы и специи	https://www.wildberries.ru/catalog/produkty/bakaleya/pripravy-i-spetsii	0	2
Продукты быстрого приготовления	https://www.wildberries.ru/catalog/produkty/bakaleya/produkty-bystrogo-prigotovleniya	0	3
Сахар	https://www.wildberries.ru/catalog/pitanie/bakaleya/sahar	0	2
Сиропы	https://www.wildberries.ru/catalog/pitanie/napitki/siropy	0	4
Смеси для приготовления блюд	https://www.wildberries.ru/catalog/pitanie/bakaleya/smesi-dlya-prigotovleniya-blyud-i-desertov	0	1
Соль	https://www.wildberries.ru/catalog/pitanie/bakaleya/sol	0	3
Сухие завтраки, мюсли	https://www.wildberries.ru/catalog/produkty/bakaleya/suhie-zavtraki-myusli	0	2
Топпинги	https://www.wildberries.ru/catalog/produkty/bakaleya/toppingi	0	1
Урбеч	https://www.wildberries.ru/catalog/pitanie/bakaleya/urbech	0	1
Готовая еда	https://www.wildberries.ru/catalog/pitanie/gotovaya-eda	0	3
Готовые блюда	https://www.wildberries.ru/catalog/pitanie/gotovaya-eda/gotovye-blyuda	0	1
Десерты	https://www.wildberries.ru/catalog/pitanie/gotovaya-eda/deserty	0	2
Закуски	https://www.wildberries.ru/catalog/pitanie/gotovaya-eda/zakuski	0	3
Лапша	https://www.wildberries.ru/catalog/pitanie/gotovaya-eda/lapsha	0	3
Напитки	https://www.wildberries.ru/catalog/pitanie/gotovaya-eda/napitki	0	2
Пицца	https://www.wildberries.ru/catalog/pitanie/gotovaya-eda/pitstsa	0	2
Салаты	https://www.wildberries.ru/catalog/pitanie/gotovaya-eda/salaty	0	4
Супы	https://www.wildberries.ru/catalog/pitanie/gotovaya-eda/supy	0	3
Хачапури	https://www.wildberries.ru/catalog/pitanie/gotovaya-eda/kxachapuri	0	1
Бургеры	https://www.wildberries.ru/catalog/pitanie/gotovaya-eda/burgery	0	2
Роллы и суши	https://www.wildberries.ru/catalog/pitanie/gotovaya-eda/rolly-i-sushi	0	4
Соусы	https://www.wildberries.ru/catalog/pitanie/gotovaya-eda/sousy	0	3
Остальное	https://www.wildberries.ru/catalog/pitanie/gotovaya-eda/ostalnoe	0	1
Детское питание	https://www.wildberries.ru/catalog/pitanie/detskoe-pitanie	0	3
Здоровое питание	https://www.wildberries.ru/catalog/pitanie/zdorovoe-pitanie	0	2
Мясная продукция	https://www.wildberries.ru/catalog/produkty/myasnaya-produktsiya	0	1
Молочные продукты и яйца	https://www.wildberries.ru/catalog/pitanie/chay-kofe/moloko-i-slivki	0	4
Напитки	https://www.wildberries.ru/catalog/pitanie/napitki	0	1
Рыба и морепродукты	https://www.wildberries.ru/catalog/pitanie/ryba-i-moreprodukty	0	3
Снеки	https://www.wildberries.ru/catalog/pitanie/sneki	0	3
Замороженная продукция	https://www.wildberries.ru/catalog/produkty/zamorozhennaya-produktsiya	0	2
Фрукты и ягоды	https://www.wildberries.ru/catalog/produkty/frukty	0	3
Овощи, зелень, грибы	https://www.wildberries.ru/catalog/produkty/ovoshchi	0	4
Цветы	https://www.wildberries.ru/catalog/tsvety	0	4
Бытовая техника	https://www.wildberries.ru/catalog/bytovaya-tehnika	0	1
Техника для кухни	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-kuhni	0	3
Приготовление блюд	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-kuhni/prigotovlenie-blyud	0	4
Приготовление напитков	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-kuhni/prigotovlenie-napitkov	0	2
Измельчение и смешивание	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-kuhni/izmelchenie-i-smeshivanie	0	3
Плиты и варочные панели	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-kuhni/plity	0	1
Хранение продуктов	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-kuhni/hranenie	0	3
Вытяжки кухонные	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-kuhni/vytyazhki-kuhonnye	0	4
Аксессуары для кухонной техники	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-kuhni/aksessuary-dlya-kuhonnoy-tehniki	0	3
Кухонные весы	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-kuhni/kuhonnye-vesy	0	2
Измельчение пищевых отходов	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-kuhni/izmelchenie-pishchevykx-otkxodov	0	3
Техника для дома	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma	0	1
Пылесосы и пароочистители	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/pylesosy-i-parootchistiteli	0	4
Вертикальные пылесосы	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/pylesosy-i-parootchistiteli/vertikalnye-pylesosy	0	3
Напольные пылесосы	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/pylesosy-i-parootchistiteli/napolnye-pylesosy	0	2
Роботы-пылесосы	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/pylesosy-i-parootchistiteli/roboty-pylesosy	0	3
Автомобильные пылесосы	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/pylesosy-i-parootchistiteli/avtomobilnye-pylesosy	0	1
Ручные и мини-пылесосы	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/pylesosy-i-parootchistiteli/ruchnye-pylesosy	0	4
Строительные пылесосы	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/pylesosy-i-parootchistiteli/stroitelnye-pylesosy	0	2
Стеклоочистители	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/pylesosy-i-parootchistiteli/stekloochistiteli	0	2
Пароочистители и паровые швабры	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/pylesosy-i-parootchistiteli/paroochistiteli-i-parovye-shvabry	0	3
Электрощетки	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/pylesosy-i-parootchistiteli/elektroshchetki	0	3
Утюги и отпариватели	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/utyugi-i-otparivateli	0	1
Обогреватели и вентиляторы	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/obogrevateli-i-ventilyatory	0	3
Аксессуары для пылесосов	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/aksessuary-dlya-pylesosov	0	2
Водонагреватели	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/vodonagrevateli	0	4
Уход за вещами	https://www.wildberries.ru/catalog/bytovaya-tehnika/tehnika-dlya-doma/uhod-za-veshchami	0	3
Электрические одеяла и грелки	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/elektricheskie-odeyala-i-grelki	0	3
Пульты управления	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/pulty-upravleniya	0	4
Швейное оборудование	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/shveynoe-oborudovanie	0	2
Красота и здоровье	https://www.wildberries.ru/catalog/elektronika/krasota-i-zdorove	0	3
Фены, приборы для укладки	https://www.wildberries.ru/catalog/elektronika/feny-i-pribory-dlya-ukladki	0	1
Массажеры электрические	https://www.wildberries.ru/catalog/elektronika/krasota-i-zdorove/massazhery-elektricheskie	0	2
Бритвы и триммеры	https://www.wildberries.ru/catalog/elektronika/krasota-i-zdorove/britvy-i-trimmery	0	1
Зубные щетки и ирригаторы	https://www.wildberries.ru/catalog/elektronika/zubnye-shchetki	0	3
Машинки для стрижки волос	https://www.wildberries.ru/catalog/elektronika/krasota-i-zdorove/britvy-i-trimmery/mashinki-dlya-strizhki-volos	0	4
Косметические аппараты	https://www.wildberries.ru/catalog/elektronika/kosmeticheskie-apparaty	0	4
Весы напольные	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/vesy	0	2
Эпиляторы	https://www.wildberries.ru/catalog/elektronika/krasota-i-zdorove/epilyatory	0	4
Медицинские приборы	https://www.wildberries.ru/catalog/elektronika/krasota-i-zdorove/meditsinskie-pribory	0	3
Профессиональная парикмахерская техника	https://www.wildberries.ru/catalog/elektronika/krasota-i-zdorove/professionalnaya-parikmaherskaya-tehnika/bytovaya-tehnika	0	4
Крупная бытовая техника	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika	0	3
Холодильники и морозильные камеры	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/kxolodilniki-i-morozilnye-kamery	0	3
Стиральные и сушильные машины	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/stiralnye-i-sushilnye-mashiny	0	3
Посудомоечные машины	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/posudomoechnye-mashiny	0	4
Отдельностоящая техника	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/otdelnostoyashchaya-tekxnika	0	3
Посудомоечные машины	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/otdelnostoyashchaya-tekxnika/posudomoechnye-mashiny	0	3
Холодильники	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/otdelnostoyashchaya-tekxnika/kxolodilniki	0	3
Морозильные камеры	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/otdelnostoyashchaya-tekxnika/morozilnye-kamery	0	1
Кухонные плиты	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/otdelnostoyashchaya-tekxnika/kukxonnye-plity	0	1
Стиральные машины	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/otdelnostoyashchaya-tekxnika/stiralnye-mashiny	0	4
Микроволновые печи	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/otdelnostoyashchaya-tekxnika/mikrovolnovye-pechi	0	1
Винные шкафы	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/otdelnostoyashchaya-tekxnika/vinnye-shkafy	0	4
Встраиваемая техника	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/vstraivaemaya-tekxnika	0	1
Духовые шкафы	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/vstraivaemaya-tekxnika/dukxovye-shkafy	0	3
Варочные панели	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/vstraivaemaya-tekxnika/varochnye-paneli	0	1
Вытяжки кухонные	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/vstraivaemaya-tekxnika/vytyazhki-kukxonnye	0	1
Посудомоечные машины	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/vstraivaemaya-tekxnika/posudomoechnye-mashiny	0	3
Холодильники	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/vstraivaemaya-tekxnika/kxolodilniki	0	3
Морозильные камеры	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/vstraivaemaya-tekxnika/morozilnye-kamery	0	1
Микроволновые печи	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/vstraivaemaya-tekxnika/mikrovolnovye-pechi	0	4
Кофемашины	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/vstraivaemaya-tekxnika/kofemashiny	0	3
Стиральные машины	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/vstraivaemaya-tekxnika/stiralnye-mashiny	0	1
Винные шкафы	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/vstraivaemaya-tekxnika/vinnye-shkafy	0	4
Аксессуары и запчасти для крупной бытовой техники	https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/aksessuary-i-zapchasti-dlya-krupnoy-bytovoy-tekxniki	0	4
Климатическая техника	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/uvlazhniteli-i-vozduhootchistiteli	0	1
Вентиляторы	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/uvlazhniteli-i-vozduhootchistiteli/ventilyatory	0	3
Увлажнители и очистители воздуха	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/uvlazhniteli-i-vozduhootchistiteli/uvlazhniteli-i-ochistiteli-vozdukxa	0	3
Кондиционеры и сплит-системы	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/uvlazhniteli-i-vozduhootchistiteli/konditsionery-i-split-sistemy	0	4
Обогреватели и тепловентиляторы	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/uvlazhniteli-i-vozduhootchistiteli/obogrevateli-i-teploventilyatory	0	1
Аксессуары и запчасти для климатической техники	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/uvlazhniteli-i-vozduhootchistiteli/aksessuary-i-zapchasti-dlya-klimaticheskoy-tekxniki	0	3
Котлы отопления	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/uvlazhniteli-i-vozduhootchistiteli/kotly-otopleniya	0	4
Осушители воздуха	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/uvlazhniteli-i-vozduhootchistiteli/osushiteli-vozdukxa	0	1
Приточные установки	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/uvlazhniteli-i-vozduhootchistiteli/pritochnye-ustanovki	0	4
Сушилки для рук	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/uvlazhniteli-i-vozduhootchistiteli/sushilki-dlya-ruk	0	3
Погодные станции	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/uvlazhniteli-i-vozduhootchistiteli/pogodnye-stantsii	0	2
Печи для бани	https://www.wildberries.ru/catalog/elektronika/tehnika-dlya-doma/uvlazhniteli-i-vozduhootchistiteli/pechi-dlya-bani	0	3
Садовая техника	https://www.wildberries.ru/catalog/bytovaya-tehnika/sadovaya-tehnika	0	3
Зоотовары	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh	0	3
Для кошек	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/dlya-koshek	0	2
Корм и лакомства	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/dlya-koshek/korm-i-lakomstva	0	3
Лотки и наполнители	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/dlya-koshek/lotki-i-napolniteli	0	2
Аксессуары для кормления	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/dlya-koshek/aksessuary-dlya-kormleniya	0	4
Амуниция	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/dlya-koshek/amunitsiya	0	2
Ветаптека	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/vetapteka/dlya-koshek	0	4
Груминг и уход	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/dlya-koshek/gruming-i-uhod	0	4
Игрушки и когтеточки	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/dlya-koshek/igrushki-i-kogtetochki	0	3
Лежаки и домики	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/dlya-koshek/lezhaki-i-domiki	0	4
Транспортировка	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/dlya-koshek/transportirovka	0	1
Одежда	https://www.wildberries.ru/catalog/zootovary/dlya-koshek/odezhda	0	4
Для собак	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/dlya-sobak	0	4
Корм и лакомства	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-zhivotnyh/korm-dlya-zhivotnyh	0	1
Аксессуары для кормления	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-zhivotnyh/aksessuary-dlya-kormleniya-zhivotnyh	0	3
Амуниция для прогулки и дрессировки	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-zhivotnyh/amunitsiya	0	4
Ветаптека	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/vetapteka/dlya-sobak	0	4
Вольеры и клетки	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-zhivotnyh/volery-i-kletki	0	4
Груминг и уход	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-zhivotnyh/gruming	0	1
Игрушки	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-zhivotnyh/igrushki-dlya-zhivotnyh	0	1
Лежанки, домики	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-zhivotnyh/lezhanki-domiki	0	3
Лотки, пеленки	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-zhivotnyh/pelenki-tualety	0	2
Одежда	https://www.wildberries.ru/catalog/asksseuary/tovary-dlya-zhivotnyh/odezhda	0	2
Для крупных пород	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-zhivotnyh/odezhda/dlya-krupnyh-porod	0	1
Вешалки для одежды	https://www.wildberries.ru/catalog/zootovary/dlya-sobak/odezhda/veshalki-dlya-odezhdy	0	4
Для мелких и средних пород	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-zhivotnyh/odezhda/dlya-melkih-i-srednih-porod	0	4
Обувь и носки	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-zhivotnyh/odezhda/obuv-i-noski	0	2
Транспортировка	https://www.wildberries.ru/catalog/tovary-dlya-sobak/perenoski	0	4
Для птиц	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/dlya-ptits	0	4
Для грызунов и хорьков	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/dlya-gruzunov-i-horkov	0	1
Для лошадей	https://www.wildberries.ru/catalog/zootovary/dlya-loshadey	0	4
Аквариумистика	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-zhivotnyh/akvariumistika	0	2
Аквариумы и аквариумные наборы	https://www.wildberries.ru/catalog/zootovary/akvariumistika/akvariumy-i-akvariumnye-nabory	0	4
Аксессуары для ухода	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-zhivotnyh/akvariumistika/aksessuary-dlya-uhoda	0	1
Декорации, растения	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-zhivotnyh/akvariumistika/dekoratsii-i-rasteniya	0	2
Корм и аксессуары для кормления	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-zhivotnyh/akvariumistika/korm-dlya-rybok	0	4
Фильтрация, терморегуляция, освещение	https://www.wildberries.ru/catalog/aksessuary/tovary-dlya-zhivotnyh/akvariumistika/filtratsiya	0	2
Террариумистика	https://www.wildberries.ru/catalog/zootovary/terrariumistika	0	1
Фермерство	https://www.wildberries.ru/catalog/zootovary/fermerstvo	0	3
Корм и лакомства	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/korm-i-lakomstva	0	4
Аксессуары для кормления	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/aksessuary-dlya-kormleniya	0	1
Лотки и наполнители	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/lotki-i-napolniteli	0	4
Когтеточки и домики	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/kogtetochki-i-domiki	0	2
Транспортировка	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/transportirovka	0	2
Амуниция и дрессировка	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/amunitsiya-i-dressirovka	0	2
Игрушки	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/igrushki	0	2
Груминг и уход	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/gruming-i-ukxod	0	1
Одежда	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/odezhda	0	1
Ветаптека	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/vetapteka	0	2
Лекарственные препараты для животных	https://www.wildberries.ru/catalog/tovary-dlya-zhivotnyh/lekarstvennye-preparaty-dlya-zhivotnykx	0	1
Спорт	https://www.wildberries.ru/catalog/sport	0	1
Фитнес и тренажеры	https://www.wildberries.ru/catalog/sport/vidy-sporta/fitnes/yoga	0	1
Инвентарь	https://www.wildberries.ru/catalog/sport/vidy-sporta/fitnes/inventar	0	4
Аксессуары	https://www.wildberries.ru/catalog/sport/fitnes-i-trenazhery/aksessuary	0	4
Фитнес	https://www.wildberries.ru/catalog/sport/vidy-sporta/fitnes	0	3
Баланс	https://www.wildberries.ru/catalog/sport/fitnes-i-trenazhery/inventar/platformy-i-balansbordy	0	2
Силовая тренировка	https://www.wildberries.ru/catalog/sport/fitnes-i-trenazhery/fitnes/silovaya-trenirovka	0	1
Коврики и маты	https://www.wildberries.ru/catalog/sport/fitnes-i-trenazhery/fitnes/kovriki-i-maty	0	4
Кроссовки	https://www.wildberries.ru/catalog/sport/vidy-sporta/fitnes/obuv/krossovki	0	3
Одежда	https://www.wildberries.ru/catalog/sport/vidy-sporta/fitnes/odezhda-i-bele	0	4
Одежда и пояса для похудения	https://www.wildberries.ru/catalog/sport/fitnes/fitnes/odezhda-i-poyasa-dlya-pohudeniya	0	2
Сумки и рюкзаки	https://www.wildberries.ru/catalog/sport/fitnes-i-trenazhery/fitnes/sumki-i-ryukzaki	0	2
Функционал	https://www.wildberries.ru/catalog/sport/fitnes-i-trenazhery/fitnes/funktsional	0	1
Кросс-тренинг	https://www.wildberries.ru/catalog/sport/vidy-sporta/kross-trening	0	1
Тяжелая атлетика	https://www.wildberries.ru/catalog/sport/vidy-sporta/tyazhelaya-atletika	0	4
Аксессуары	https://www.wildberries.ru/catalog/sport/vidy-sporta/tyazhelaya-atletika/aksessuary	0	1
Инвентарь	https://www.wildberries.ru/catalog/sport/fitnes-i-trenazhery/tyazhelaya-atletika/inventar	0	2
Одежда и штангетки	https://www.wildberries.ru/catalog/sport/vidy-sporta/tyazhelaya-atletika/odezhda	0	1
